Number,Address,List Date,Price,Days on market,Total floor area,Year Built,Age,Lot Size,Latitude,Longitude,Driving_Distance_m,Proximity_Score
886,3370 MACDONALD STREET,11/4/2019,1590000,24,2100,1963,56,5125.49,49.2566678,-123.1678841,5821.722063137289,55.89264556092579
2,1438 E 28TH AVENUE,1/22/2020,1300000,7,2146,1982,38,3631.98,49.24516130000001,-123.0749913,5827.3641780627595,55.8328402721971
276,304 E 37TH AVENUE,3/30/2020,1650000,30,2034,1931,89,3936.4,49.2369981,-123.099159,5832.870448060469,55.77447491250822
247,2645 E 7TH AVENUE,2/19/2020,1302000,0,834,1928,92,4026.0,49.26408559999999,-123.0510123,5833.525836771439,55.767527923372604
1070,2561 E 7TH AVENUE,7/29/2019,1354000,51,2352,1961,58,4026.0,49.2640995,-123.0532741,5833.525836771439,55.767527923372604
1094,4995 ST. CATHERINES STREET,1/10/2020,1155000,4,1585,1953,67,3300.0,49.2393755,-123.0871596,5853.480729732266,55.556010052709446
480,2731 NANAIMO STREET,8/12/2019,1900000,73,2713,1998,21,4552.35,49.2600612,-123.0570432,5863.454594569626,55.450289082077234
491,187 E 39TH AVENUE,9/13/2019,1228800,4,1054,1947,72,3437.2,49.2355995,-123.1019461,5863.741368358789,55.44724933732065
1144,2993 CHARLES STREET,1/13/2020,1432000,27,2098,1940,80,3802.78,49.27352339999999,-123.0417681,5880.919730089332,55.26516214187145
1091,3088 E GEORGIA STREET,5/22/2019,1180000,168,1780,1946,74,3481.5,49.278054,-123.0394236,5883.923935532958,55.23331816557361
880,3235 W 12TH AVENUE,6/10/2019,2300000,8,2172,1928,91,4841.0,49.2617234,-123.1767458,5895.758418447839,55.10787501579229
509,2858 E 4TH AVENUE,5/7/2020,1250000,7,1868,1927,93,4092.0,49.266471,-123.0457115,5898.042079642162,55.083668664293064
644,2795 NANAIMO STREET,4/14/2020,1410000,4,2441,1931,89,4618.35,49.2596067,-123.057042,5899.429563195305,55.068961616386716
366,2950 W 15TH AVENUE,2/27/2020,2380000,22,2421,1990,30,4026.0,49.2584998,-123.1715282,5905.665592508697,55.00286095404032
728,3620 W 2ND AVENUE,1/27/2020,2400000,14,1800,1927,93,3960.0,49.2701729,-123.1840722,5908.070384689208,54.97737063833642
1217,2909 GRAVELEY STREET,9/16/2019,1188000,3,1980,1940,79,4254.5,49.27064319999999,-123.0438017,5911.9055012868885,54.93671917014369
1003,3655 TRAFALGAR STREET,3/30/2020,2430000,8,2911,1988,32,4139.85,49.2541138,-123.1655333,5916.875669617693,54.8840363808031
62,1026 HAZELTON STREET,6/4/2019,1235000,110,1521,1950,69,4726.48,49.2751089,-123.037341,5920.327119555828,54.84745170239626
667,257 E 38TH AVENUE,8/12/2019,2371429,73,3377,2019,0,4000.0,49.2364995,-123.1002418,5927.154724229732,54.77508045965449
826,319 E 38TH AVENUE,5/13/2020,1585000,6,2399,1968,52,3936.0,49.2365073,-123.0989092,5927.154724229732,54.77508045965449
740,68 E 39TH AVENUE,9/12/2019,2989000,40,2935,2018,1,4224.0,49.2353304,-123.1042581,5930.3045150641465,54.74169330735869
577,2855 NANAIMO STREET,1/25/2020,1075000,6,1800,1956,64,3847.8,49.2591486,-123.0570432,5934.44532821747,54.697801516872794
136,3279 W 11TH AVENUE,6/24/2019,2030000,152,3107,1928,91,4029.0,49.2626897,-123.1774364,5938.462382560796,54.6552215449979
1012,3475 W 8TH AVENUE,5/27/2019,1890000,16,2757,1946,73,3465.0,49.26536189999999,-123.1813515,5940.681082014361,54.631703774946175
237,2327 COLLINGWOOD STREET,1/31/2020,1900000,19,2644,1912,108,2400.0,49.26554540000001,-123.1821429,5940.681082014361,54.631703774946175
1136,2566 MCBAIN AVENUE,10/7/2019,2805000,18,2017,1955,64,6255.0,49.2474008,-123.1617996,5941.384411449655,54.62424862372986
707,3649 W 5TH AVENUE,12/4/2019,2480000,0,3113,1912,108,3631.43,49.2680148,-123.1847165,5953.973992933108,54.49080158028303
374,3668 W 3RD AVENUE,4/22/2019,2980000,85,3435,1911,108,3960.0,49.26922820000001,-123.1851003,5960.101234910298,54.42585404192252
99,3707 W 3RD AVENUE,2/28/2020,2550000,42,1800,1946,74,4872.0,49.2697325,-123.1859241,5960.101234910298,54.42585404192252
177,2442 E 10TH AVENUE,2/24/2020,1762000,1,2620,1968,52,6400.0,49.2608207,-123.0556391,5963.6955551955725,54.387754966436866
91,3120 TURNER STREET,6/21/2019,1212500,30,1906,1941,78,3630.0,49.2788584,-123.0381852,5967.723151151951,54.34506325557391
264,3035 CHARLES STREET,9/30/2019,1260000,7,1918,1981,38,3268.6,49.2735507,-123.0407794,5972.681973521003,54.29250073115659
987,3051 KITCHENER STREET,10/29/2019,1350000,28,1926,1944,75,4254.5,49.2724966,-123.0401566,5972.681973521003,54.29250073115659
1086,4448 COMMERCIAL STREET,3/12/2020,1085000,8,2028,1908,112,4081.94,49.2449829,-123.0676293,5973.062542767751,54.288466773326284
991,4995 ELGIN STREET,5/22/2019,1285000,23,2028,1963,56,3300.0,49.2393449,-123.0838308,5975.99308849578,54.257403575268015
152,5204 CHESTER STREET,3/12/2020,2299000,29,3142,2018,2,3630.0,49.23781289999999,-123.0889781,5979.581710824373,54.21936489698253
877,3354 W 10TH AVENUE,10/8/2019,2255000,92,3128,1928,92,6466.0,49.2631463,-123.1789774,5981.133496969715,54.20291627449021
1301,4038 MILLER STREET,4/5/2019,900000,194,2440,1912,107,3297.0,49.24908480000001,-123.0683464,5983.264393679771,54.180329195942655
988,5239 PRINCE ALBERT STREET,8/20/2019,1580000,3,2205,1992,27,3630.0,49.23752529999999,-123.0883334,5993.7703259677155,54.06896841684754
897,4625 DUMFRIES STREET,6/10/2019,1665000,140,2288,1998,21,4440.0,49.2433975,-123.0738894,5999.277388910719,54.01059465209727
368,2843 E 5TH AVENUE,7/22/2019,1099000,24,1500,1950,69,4092.0,49.26595409999999,-123.0459788,6002.117306916451,53.98049208975281
1211,4547 WELWYN STREET,9/5/2019,1450000,56,2398,1927,92,3146.0,49.2440708,-123.0703689,6005.076832717522,53.949121708721734
558,1727 E 29TH AVENUE,8/30/2019,1350000,4,2536,1986,33,3976.5,49.2442618,-123.0693096,6005.076832717522,53.949121708721734
889,2814 W 20TH AVENUE,10/16/2019,2505000,89,2708,1986,34,4880.0,49.2543721,-123.1681964,6005.714988102032,53.9423573893967
620,2656 E 7TH AVENUE,2/10/2020,1494000,8,2266,1958,62,4026.0,49.2636517,-123.0507457,6019.962716648002,53.79133431902763
485,4975 ELGIN STREET,9/24/2019,1500000,5,2100,2002,17,3300.0,49.2395322,-123.0837831,6020.03275677304,53.790591907723396
196,2275 SLOCAN STREET,7/4/2019,2150000,55,3453,2019,0,4026.0,49.2640711,-123.0497333,6020.5352682194625,53.78526538698787
927,91 E 40TH AVENUE,10/5/2019,1550000,30,1676,1944,75,4026.0,49.2347871,-123.1038774,6030.458479354968,53.68008133545506
474,4825 ROSS STREET,3/10/2020,1631000,2,1980,2002,18,3597.75,49.2413371,-123.0818553,6031.943490564446,53.664340513915384
34,4925 SHERBROOKE STREET,6/7/2019,1200000,75,1762,1954,65,4312.0,49.2397186,-123.0815753,6031.943490564446,53.664340513915384
15,3238 E PENDER STREET,2/11/2020,1270000,1,3128,1910,110,5424.0,49.27993009999999,-123.0352062,6033.32101833558,53.6497389953053
995,2032 E 22ND AVENUE,10/9/2019,2190476,30,3412,2019,0,4026.0,49.2500611,-123.0641282,6037.057402402902,53.61013407216936
726,4031 VICTORIA DRIVE,1/15/2020,1455000,4,1827,1901,119,3579.0,49.2491581,-123.0653655,6040.464422911857,53.5740203368176
588,3580 POINT GREY ROAD,11/12/2019,2500000,3,2060,1937,83,2864.4,49.2719079,-123.1831926,6044.746788690438,53.52862811684106
75,4839 INVERNESS STREET,10/16/2019,2435000,97,3130,2018,2,3542.0,49.2411426,-123.0804957,6047.2335302241345,53.50226915439862
883,1204 LILLOOET STREET,9/30/2019,1705000,7,2509,2011,8,3587.43,49.2741626,-123.038671,6062.629021603303,53.339080027765505
367,3125 CHARLES STREET,11/12/2019,1250000,8,1670,1950,69,3630.0,49.2735344,-123.0383103,6062.629021603303,53.339080027765505
1053,3089 CHARLES STREET,9/16/2019,1790000,40,3026,2011,8,4290.0,49.2735239,-123.0392592,6062.629021603303,53.339080027765505
508,3167 E GEORGIA STREET,2/21/2020,1200000,6,2070,1912,108,3630.0,49.2784565,-123.0371892,6069.059056112231,53.27092294918388
828,1525 E 31ST AVENUE,1/26/2020,1200000,21,2094,1980,40,3354.42,49.2431488,-123.073138,6069.164068877053,53.26980983489901
1124,5078 ST. CATHERINES STREET,6/20/2019,1147000,2,1539,1946,73,3234.0,49.2385932,-123.0866383,6074.534236926297,53.212887128617936
178,2720 WATERLOO STREET,5/31/2019,1867000,10,2506,1925,94,3960.0,49.2622394,-123.1795479,6082.16909421874,53.1319591697216
194,3539 HULL STREET,12/18/2019,1325000,6,2400,1918,102,4270.0,49.2530138,-123.0644242,6082.640611866411,53.12696117704825
891,2955 GRANT STREET,10/8/2019,1500800,0,2586,1991,28,4254.5,49.2715814,-123.0426593,6086.563143695358,53.085383124903544
381,5163 SOMERVILLE STREET,10/8/2019,1370000,29,2363,1971,48,3300.0,49.2379432,-123.0860754,6087.518809094644,53.07525326298346
488,444 E 38TH AVENUE,2/7/2020,1420000,0,1315,1913,107,3894.58,49.23601559999999,-123.0953846,6093.368752088884,53.0132450383304
1011,3027 E 2ND AVENUE,9/16/2019,1280000,2,1586,1946,73,5020.0,49.2687058,-123.040779,6093.521654311484,53.01162430537997
297,4206 BEATRICE STREET,10/10/2019,1538100,10,3075,1920,99,3996.0,49.2472717,-123.0661043,6105.057393196802,52.889347782507166
119,2813 W 21ST AVENUE,3/20/2019,2480000,183,2923,1994,25,4880.0,49.25392309999999,-123.1682269,6105.438845635625,52.88530446301769
1073,3002 GRAVELEY STREET,6/18/2019,1100000,6,922,1926,93,3902.75,49.2702058,-123.041283,6105.921272435381,52.88019083551612
1206,4733 FLEMING STREET,6/13/2019,1550000,105,2400,1993,26,4102.0,49.2424993,-123.0725155,6119.64285896972,52.73474476514324
719,2737 E 8TH AVENUE,4/15/2019,2047619,119,3620,2019,0,4026.0,49.263192,-123.0486906,6122.936330992497,52.69983462101398
613,2731 E 8TH AVENUE,7/17/2019,1425000,2,2302,1981,38,4026.0,49.2632175,-123.0489724,6122.936330992497,52.69983462101398
11,150 W 42ND AVENUE,10/24/2019,2870000,22,3509,1995,24,5859.0,49.2320871,-123.109616,6126.064218223121,52.66667964253351
251,2047 E 25TH AVENUE,11/28/2019,1298000,15,1925,1955,65,3778.5,49.24872509999999,-123.063888,6138.398837097874,52.53593515169855
694,3661 W 7TH AVENUE,9/8/2019,1940000,14,2284,1929,90,3628.35,49.26628160000001,-123.1850508,6139.15449839218,52.527925293252906
1032,3110 NANAIMO STREET,4/1/2019,1100000,87,1250,1943,76,5910.0,49.25618660000001,-123.0562184,6145.77954634337,52.45770111122256
753,3123 W 16TH AVENUE,7/8/2019,1800000,34,1695,1953,66,4026.0,49.258078,-123.1748369,6147.097204635615,52.443734197103595
79,1140 HAZELTON STREET,12/31/2019,1500000,7,1984,2002,18,3546.18,49.2745215,-123.0373041,6148.833888842786,52.425325692170176
575,3176 CHARLES STREET,5/1/2019,1635000,41,3036,1987,32,5080.0,49.27304789999999,-123.0373222,6154.738426695037,52.36273877295143
559,5014 WINDSOR STREET,5/5/2020,2475000,13,3361,2018,2,4851.0,49.2392328,-123.0844065,6162.938847550864,52.27581595350201
680,2761 W 23RD AVENUE,7/22/2019,2500000,85,2416,1996,23,4026.0,49.2521166,-123.1667594,6165.30960545295,52.250686394336164
469,2848 W 23RD AVENUE,7/16/2019,2350000,89,2832,1947,72,5368.0,49.2516729,-123.1689031,6165.30960545295,52.250686394336164
1203,5229 WINDSOR STREET,1/22/2020,1500000,5,2136,1970,50,3300.0,49.23756729999999,-123.0849536,6170.72560955519,52.19327783506914
1246,2938 W 20TH AVENUE,7/24/2019,2848000,20,2475,1991,28,4026.0,49.2544095,-123.1711843,6175.778576573638,52.1397173962148
267,2760 WATERLOO STREET,2/29/2020,2830000,10,2625,2007,13,3267.0,49.2618727,-123.1795705,6180.778611448989,52.08671802748093
143,719 E 38 AVENUE,2/18/2020,1150000,1,2746,1977,43,4026.0,49.2359029,-123.0897021,6183.075217884078,52.062374459021065
373,3005 E 3RD AVENUE,2/10/2020,1970000,10,3808,1989,31,6640.2,49.26782799999999,-123.0413082,6190.357723227612,51.98518136024667
315,1665 LILLOOET STREET,1/21/2019,815000,134,400,1968,51,3842.0,49.2697954,-123.039206,6195.932563647018,51.92608916781475
860,323 E WOODSTOCK AVENUE,1/15/2020,1582000,22,2135,1994,26,4125.0,49.2337966,-123.0989608,6211.086360557678,51.765461954163584
1083,5304 FRASER STREET,5/1/2019,840000,53,906,1913,106,3399.0,49.23702189999999,-123.0901715,6219.718511704441,51.673962880057275
1132,505 RUPERT STREET,2/26/2020,1907619,15,3400,2020,0,3960.0,49.28001829999999,-123.03394,6223.647411507016,51.63231732866691
174,3266 E PENDER STREET,6/19/2019,1300000,120,2498,2007,12,5425.0,49.2799567,-123.0346098,6223.647411507016,51.63231732866691
870,4812 DUMFRIES STREET,11/26/2019,2130000,21,3452,2012,7,4158.0,49.24139330000001,-123.0732659,6224.298345264971,51.62541756114143
53,4244 VICTORIA DRIVE,3/24/2020,1300000,6,2167,1926,94,4895.0,49.24729139999999,-123.0648559,6235.416421956105,51.5075681739162
254,2421 EDDINGTON DRIVE,7/8/2019,2860000,119,4263,1990,29,7222.0,49.2453017,-123.1615722,6235.59234800086,51.50570339306002
475,2028 E 27TH AVENUE,2/20/2019,950000,115,2009,1912,107,4204.2,49.24655050000001,-123.0643222,6238.887974378128,51.47077041320443
832,381 E 41ST AVENUE,9/30/2019,1000000,37,1814,1946,73,3650.79,49.2332589,-123.0976574,6244.125119151917,51.41525772701356
442,3228 CHARLES STREET,2/18/2020,1560000,6,2456,1993,27,4191.0,49.2730255,-123.0356812,6245.46061035908,51.401101787566375
163,5163 ELGIN STREET,2/27/2020,2300000,68,2251,2019,1,3234.0,49.2378727,-123.0838678,6246.174535944452,51.39353431928046
45,5806 QUEBEC STREET,6/11/2019,1600000,8,1122,1946,73,4121.0,49.2324353,-123.103492,6251.963552139296,51.33217190650423
1216,120 E 41ST AVENUE,6/14/2019,1313000,18,2230,1961,58,3795.0,49.23286479999999,-123.1029742,6251.963552139296,51.33217190650423
331,3333 VENABLES STREET,4/6/2020,1357000,25,1993,1999,21,3547.5,49.27684319999999,-123.0325041,6254.890421650423,51.30114767560918
323,4703 COMMERCIAL STREET,4/15/2020,1333000,7,2130,1963,57,4092.0,49.2428825,-123.0682845,6255.560396986833,51.29404607116397
31,2823 W 24TH AVENUE,2/19/2020,2823000,59,2819,2010,10,4026.0,49.251195,-123.1684595,6264.055733844512,51.20399720113345
986,3280 GEORGIA STREET,1/16/2020,904000,44,2166,1928,92,3547.5,49.2780707,-123.0342896,6264.926558332687,51.194766635887035
547,5292 ST. CATHERINES STREET,9/25/2019,2223810,69,2301,2019,0,3300.0,49.23703,-123.0866,6267.495718587559,51.167534051499345
321,3150 GRANT STREET,12/10/2019,1495000,28,1626,1946,74,5080.0,49.2711231,-123.0376941,6269.373242849012,51.147632670184976
283,4778 FLEMING STREET,10/5/2019,1400000,13,2564,1986,33,4042.5,49.2419391,-123.0718332,6273.05372346275,51.10862031246584
358,2866 WATERLOO STREET,11/6/2019,1850000,12,1944,1928,91,4022.9,49.2609679,-123.179588,6275.269399752128,51.08513458734928
439,2948 W 21ST AVENUE,1/20/2020,2761000,7,2704,1992,28,4514.0,49.2534468,-123.1714544,6275.839085470439,51.079096032779184
673,2881 W 21ST AVENUE,10/21/2019,2820000,12,2563,2006,13,4270.0,49.25392429999999,-123.1696318,6275.839085470439,51.079096032779184
1197,5023 SHERBROOKE STREET,7/11/2019,1190000,3,945,1946,73,3234.0,49.2390347,-123.0816389,6280.493199025273,51.02976336079366
967,1225 E 35TH AVENUE,2/14/2020,1730000,10,1940,1978,42,3214.5,49.238327,-123.0799155,6284.085859388937,50.99168188014477
282,1225 EAST 35TH AVENUE,8/16/2019,1200000,4,1974,1978,41,3214.53,49.238327,-123.0799155,6284.085859388937,50.99168188014477
58,5085 INVERNESS STREET,3/2/2020,1915000,7,2805,1945,75,5194.0,49.23846880000001,-123.0805287,6284.085859388937,50.99168188014477
1024,886 E 38TH AVENUE,4/15/2019,1185000,114,2223,1911,108,4026.0,49.2355156,-123.0866967,6285.857957924,50.9728979904252
1258,5086 ROSS STREET,7/8/2019,953000,35,1572,1946,73,3234.0,49.238403,-123.0821187,6287.690021374027,50.953478484611246
377,5094 ROSS STREET,3/2/2020,1190000,8,880,1946,74,3234.0,49.2383208,-123.0821098,6287.690021374027,50.953478484611246
413,2243 RENFREW STREET,12/2/2019,1364000,125,2650,1940,80,4026.0,49.2643851,-123.0446941,6305.30170021035,50.76679821458549
208,2180 RENFREW STREET,8/12/2019,1025000,207,3108,1946,74,4026.0,49.2649896,-123.0436546,6305.30170021035,50.76679821458549
1127,2087 E 28TH AVENUE,3/16/2020,1450000,0,1900,1957,63,4204.2,49.2460331,-123.063218,6306.8825838180965,50.75004116481663
18,2095 E 28TH AVENUE,1/5/2020,1910000,37,3011,2020,0,3465.0,49.2459965,-123.0630875,6306.8825838180965,50.75004116481663
168,4756 ARGYLE STREET,9/24/2019,1425000,15,2591,1945,75,6070.0,49.24212790000001,-123.0705193,6318.699018920296,50.62478931823677
810,4782 BRUCE STREET,6/3/2019,2180000,7,3537,2019,0,4059.0,49.2417928,-123.0691934,6320.092985712029,50.61001354929924
650,3460 W 12TH AVENUE,3/2/2020,2117000,7,1608,1928,92,4026.0,49.2613711,-123.1813478,6326.858024325433,50.53830549427383
765,3296 W 15TH AVENUE,3/3/2020,2250000,18,2528,1947,73,4026.0,49.2585932,-123.1778673,6328.561265363988,50.52025148023282
714,347 E 41ST AVENUE,9/30/2019,1140000,31,1996,1929,90,3657.39,49.23322599999999,-123.0984238,6343.670727112042,50.36009421042994
131,3221 KITCHENER STREET,10/11/2019,1649000,59,2465,1983,36,4191.0,49.2725475,-123.0358033,6353.17068497494,50.259396558856736
219,3166 E 1ST AVENUE,9/12/2019,1288000,12,2705,1975,44,4224.35,49.2691429,-123.0373756,6359.663961815496,50.190569124220175
430,3198 E 1ST AVENUE,7/18/2018,1250000,492,2184,1956,63,4397.67,49.2692251,-123.0366384,6359.663961815496,50.190569124220175
682,5272 WINDSOR STREET,8/1/2019,1488000,26,2094,2001,18,3300.0,49.2372029,-123.0844635,6360.53548089779,50.181331196415144
789,1334 E 35TH AVENUE,3/2/2020,1300000,7,1718,1947,73,3657.0,49.2383366,-123.0783222,6365.730348981971,50.12626663467088
878,3636 W 11TH AVENUE,9/16/2019,2041000,0,2399,1973,46,4027.98,49.2623171,-123.1847736,6369.184851033773,50.089649604470154
712,5921 ONTARIO STREET,1/20/2020,2138000,0,2367,1992,28,3960.0,49.2310933,-123.1061061,6372.696476790293,50.05242707443488
328,3025 WATERLOO STREET,4/14/2020,2250000,10,2259,1990,30,3696.0,49.2594474,-123.1804422,6373.707173754749,50.041713888940606
1243,2956 WATERLOO STREET,3/18/2020,1900000,50,2252,1927,93,3960.0,49.2601454,-123.1796353,6373.707173754749,50.041713888940606
654,765 E 39TH AVENUE,2/4/2019,1160000,187,1297,1950,69,4026.0,49.235015,-123.0889338,6378.867131647471,49.98701936823722
1182,1108 W 41ST AVENUE,6/18/2019,2080000,15,2584,1947,72,7405.0,49.2337236,-123.1303646,6396.030433316421,49.80509180642606
1155,798 CASSIAR STREET,5/21/2019,1275000,17,1900,1994,25,3609.05,49.2775962,-123.0305831,6396.105576686155,49.804295301749654
222,4728 LITTLE STREET,6/17/2019,900000,31,1700,1930,89,3280.0,49.242445,-123.0637404,6401.937755338635,49.74247537556305
666,2073 E 27TH AVENUE,7/9/2019,2047619,80,3458,2019,0,3910.5,49.2469844,-123.0633895,6409.536583357283,49.661929319756325
207,1304 E 36TH AVENUE,7/16/2019,1750000,124,3082,2017,2,3657.0,49.2375278,-123.0788935,6414.238548091062,49.61208943485318
537,3530 W 13TH AVENUE,3/2/2020,2478000,36,2475,1995,25,4026.0,49.2604858,-123.1826399,6421.30574254707,49.53717858838401
562,3536 W 13TH AVENUE,2/14/2020,2408000,10,2429,1927,93,4026.0,49.2604754,-123.1827702,6421.30574254707,49.53717858838401
436,142 E 43RD AVENUE,2/11/2020,1250000,7,3044,1960,60,3551.8,49.2307518,-123.1026456,6432.698059221897,49.41642231223107
686,2854 W 24TH AVENUE,10/28/2019,1900000,1,915,1940,79,4031.0,49.2507915,-123.1691357,6434.349393981238,49.39891849435875
917,2880 W 24TH AVENUE,8/30/2019,2743000,31,2414,2008,11,4030.0,49.2507758,-123.169677,6434.349393981238,49.39891849435875
857,158 E 44TH AVENUE,7/16/2019,1452500,19,1993,1948,71,3894.4,49.2301103,-123.1025565,6437.962384504875,49.360621518084
172,3467 FRANKLIN STREET,2/24/2020,1235000,18,1974,1929,91,4026.0,49.2816801,-123.0292004,6439.351105528712,49.34590135323603
498,1034 E 37TH AVENUE,2/11/2020,1538000,9,2320,1983,37,4026.0,49.23626369999999,-123.0839736,6440.832910066932,49.330194521769755
182,5284 ELGIN STREET,2/25/2020,1270000,10,1834,1934,86,3300.0,49.2371047,-123.0833667,6440.832910066932,49.330194521769755
73,736 W 46TH AVENUE,5/22/2019,2350000,50,1682,1963,56,7102.0,49.2288812,-123.1227703,6451.314638584528,49.21909029779502
786,3226 GRANT STREET,11/12/2019,2142857,53,3623,2019,1,4191.0,49.27115670000001,-123.035815,6453.4897405309885,49.196034652590924
258,3256 GRANT STREET,3/8/2020,1550000,2,2386,1964,56,4158.0,49.27111350000001,-123.0352524,6453.4897405309885,49.196034652590924
774,3215 GRANT STREET,3/19/2020,1420000,45,2474,1985,35,4191.0,49.2715841,-123.0360774,6453.4897405309885,49.196034652590924
259,4752 VICTORIA DRIVE,9/16/2019,1264300,161,1600,1929,91,3136.0,49.242163,-123.065019,6456.957742204031,49.15927452910752
261,958 E 38TH AVENUE,10/18/2019,2556000,7,3456,2019,0,4026.0,49.2353979,-123.0855423,6459.1301290616275,49.136247663301845
664,3233 E 2ND AVENUE,7/12/2019,1838000,59,3178,2008,11,5000.0,49.268677,-123.0355484,6460.118621233574,49.12576984416306
1,3178 GRAVELEY STREET,5/8/2020,1500000,18,2447,1946,74,5674.0,49.2702,-123.0370093,6472.196776456996,48.997743816691376
238,3140 WATERLOO STREET,4/15/2020,2650000,23,2958,2004,16,3696.0,49.2585335,-123.1796848,6472.88010256298,48.990500696761345
235,3055 WATERLOO STREET,6/17/2019,1999999,4,2065,1947,72,3696.0,49.2592693,-123.1804881,6472.88010256298,48.990500696761345
776,5379 SHERBROOKE STREET,3/24/2020,1400000,7,2309,1946,74,4054.0,49.2358658,-123.0814263,6474.743779036889,48.97074609922279
1158,2161 E 28TH AVENUE,2/10/2020,1360000,6,1468,1942,78,4204.2,49.246056,-123.061512,6478.43025017418,48.9316702431532
1219,5750 ATHLONE STREET,7/12/2019,2700000,4,3300,1927,92,8700.0,49.2336798,-123.1362021,6479.80438811328,48.917104656084085
224,716 CASSIAR STREET,1/14/2020,1010000,9,2032,1933,87,4026.0,49.2779414,-123.0305759,6487.455362067242,48.836005863802
803,636 CASSIAR STREET,2/17/2020,1041000,3,2590,1914,106,4026.0,49.2784835,-123.0305768,6487.455362067242,48.836005863802
193,3425 E GEORGIA STREET,10/11/2019,1225000,19,2324,1971,48,3850.0,49.2784934,-123.0298403,6487.455362067242,48.836005863802
332,189 W 46TH AVENUE,4/8/2019,2060000,58,3078,1986,33,5160.0,49.2288763,-123.1104695,6492.413249498899,48.78345324953389
173,2895 ALAMEIN AVENUE,3/23/2020,2955000,39,2588,1993,27,4171.75,49.2503355,-123.1701575,6494.36588861237,48.76275566582519
1189,136 E 44TH AVENUE,8/7/2019,1290000,62,1841,1944,75,3894.4,49.2300997,-123.1029636,6502.914943475887,48.67213739568644
424,2965 E 6TH AVENUE,11/12/2019,1668000,15,2475,2001,18,4026.0,49.2649681,-123.0425996,6503.772862770319,48.66304362291025
1295,5260 INVERNESS STREET,4/1/2019,1180000,279,1840,1910,110,3383.0,49.2372548,-123.0799994,6507.557778983092,48.622924268748044
1204,5260 INVERNESS STREET,4/27/2020,1425000,25,1838,1910,110,3382.0,49.2372548,-123.0799994,6507.557778983092,48.622924268748044
901,3721 W 11TH AVENUE,4/20/2020,2150000,12,2192,1995,25,3663.0,49.2627901,-123.1865707,6519.328035293241,48.49816190811953
745,3515 GLADSTONE STREET,9/25/2019,1674000,4,2438,1960,59,3956.0,49.251666,-123.0597658,6539.372736564386,48.28569208734549
201,1589 E 35TH AVENUE,3/16/2020,1520000,7,2182,1995,25,3630.0,49.2387075,-123.0727895,6543.012626700382,48.247109980564716
146,3285 KITCHENER STREET,5/9/2019,1825000,39,3664,1974,45,6287.0,49.2725052,-123.0346071,6550.865758964033,48.1638683506695
623,3261 KITCHENER STREET,6/16/2019,1370000,67,2475,1974,45,4191.0,49.2725211,-123.0349527,6550.865758964033,48.1638683506695
22,1431 RUPERT STREET,4/23/2019,1300000,108,2610,1971,48,4127.13,49.2719464,-123.0341298,6550.865758964033,48.1638683506695
1103,3174 E 3RD AVENUE,1/16/2020,1350000,20,2444,1965,55,4154.0,49.2673413,-123.03727,6556.2946085427775,48.10632363192303
145,108 W 45TH AVENUE,8/9/2019,1815000,152,1321,1945,75,4535.0,49.2293605,-123.10866,6564.918236663562,48.0149149001859
364,1369 E 37TH AVENUE,11/25/2019,2088000,8,2588,2012,7,3630.0,49.2370972,-123.0776665,6567.933875689261,47.98294973020696
1038,3169 WATERLOO STREET,7/22/2019,2456000,5,3303,1990,29,5517.0,49.258257,-123.1805155,6571.191511845468,47.94841943908944
106,3535 ADANAC STREET,8/8/2019,1100000,34,2439,1976,43,3507.9,49.27767,-123.02738,6573.049781935579,47.92872214813685
709,3541 ADANAC STREET,3/18/2020,1455800,7,2081,2005,15,3574.0,49.2776499,-123.0272375,6573.049781935579,47.92872214813685
353,3517 ADANAC STREET,11/18/2019,1380000,82,2109,1988,32,3573.9,49.2777064,-123.0278194,6573.049781935579,47.92872214813685
747,3078 E 5TH AVENUE,9/16/2019,1480000,141,2417,1992,28,4026.0,49.26543530000001,-123.0396908,6581.52554213989,47.83888078671302
1269,3147 E 5TH AVENUE,7/2/2019,1300000,4,2578,1967,52,4154.0,49.26600699999999,-123.0378689,6581.52554213989,47.83888078671302
449,3092 E 5TH AVENUE,10/7/2019,1280000,4,2368,1961,58,4026.0,49.26544819999999,-123.0394301,6581.52554213989,47.83888078671302
1074,5785 CHESTER STREET,4/8/2019,2115000,82,3515,2016,3,4026.0,49.2320966,-123.0894869,6602.726573115807,47.61415410255124
83,2979 E 7TH AVENUE,2/20/2020,1260000,4,2273,1950,70,4026.0,49.2640908,-123.0421899,6603.85725321641,47.60216911983296
330,82 E 45TH AVENUE,8/6/2019,1880000,8,2460,1957,62,4032.0,49.22920269999999,-123.1041918,6604.159469420123,47.59896568857352
912,505 SKEENA STREET,6/3/2019,1549000,7,2881,1930,89,3960.0,49.2800193,-123.0287625,6608.519175275449,47.55275367926601
1229,3798 PUGET DRIVE,10/8/2019,3000000,8,2997,2016,3,3513.34,49.2529417,-123.1734344,6610.675583854269,47.52989618001672
874,2755 ALMA STREET,11/12/2019,1615000,2,1944,1928,91,3960.0,49.2620706,-123.1863915,6618.202429858981,47.45011311914781
696,2843 ALMA STREET,7/19/2019,2000000,118,2430,1924,95,3639.0,49.2612554,-123.1863124,6618.202429858981,47.45011311914781
